locus_tag,ftype,gene,product,Sample,Plasmid_ID,is_interesting
GCA_0095076751_plasm_00003,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AA668,False
GCA_0095076751_plasm_00004,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AA668,False
GCA_0095076751_plasm_00001,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00002,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00003,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00004,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00005,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00006,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00007,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00008,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00009,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00010,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00011,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00012,CDS,virB4,Type IV secretion system protein virB4,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00013,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00014,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00015,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00016,CDS,ptlE,Type IV secretion system protein PtlE,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00017,CDS,virB9,Type IV secretion system protein virB9,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00018,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00019,CDS,,Type IV secretion system protein VirB11,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00020,CDS,virD4,Protein VirD4,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00021,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00022,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00023,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00024,CDS,topB,DNA topoisomerase 3,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00025,CDS,ymoA,Modulating protein YmoA,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00026,CDS,stpA,DNA-binding protein StpA,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00027,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00028,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00029,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00030,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00031,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00032,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00033,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00034,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00035,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00036,CDS,,Tn3 family transposase Tn2,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00037,CDS,tnpR,Transposon Tn3 resolvase,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00038,CDS,bla,Beta-lactamase TEM,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00039,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00040,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00041,CDS,bin3,Putative transposon Tn552 DNA-invertase bin3,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00042,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00043,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00044,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00045,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00046,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00047,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00048,CDS,pir,PI protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00049,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00050,CDS,relE,mRNA interferase toxin RelE,GCA_009507675.1,plasmid_AB233,True
GCA_0095076751_plasm_00051,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB233,False
GCA_0095076751_plasm_00001,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00002,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00003,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00004,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00005,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00006,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00007,CDS,umuD,Protein UmuD,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00008,CDS,umuC,Protein UmuC,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00009,CDS,virB,Virulence regulon transcriptional activator VirB,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00010,CDS,parA,Plasmid partition protein A,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00011,CDS,,ISNCY family transposase ISSen7,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00012,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00013,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00014,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00015,CDS,smc,Chromosome partition protein Smc,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00016,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00017,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00018,CDS,hin,DNA-invertase hin,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00019,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00020,CDS,,IS481 family transposase ISAzs36,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00021,CDS,,IS630 family transposase ISEc33,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00022,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00023,CDS,mkaC,Virulence genes transcriptional activator,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00024,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00025,CDS,mkaB,28.1 kDa virulence protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00026,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00027,CDS,spvB,Mono(ADP-ribosyl)transferase SpvB,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00028,CDS,spvC,MAPK phosphothreonine lyase,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00029,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00030,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00031,CDS,pdeL,Cyclic di-GMP phosphodiesterase PdeL,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00032,CDS,xerC,Tyrosine recombinase XerC,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00033,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00034,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00035,CDS,ccdB,Toxin CcdB,GCA_009507675.1,plasmid_AB461,True
GCA_0095076751_plasm_00036,CDS,ccdA,Antitoxin CcdA,GCA_009507675.1,plasmid_AB461,True
GCA_0095076751_plasm_00037,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00038,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00039,CDS,repB,RepFIB replication protein A,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00040,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00041,CDS,papB,Major pilu subunit operon regulatory protein PapB,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00042,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00043,CDS,fimD,Outer membrane usher protein FimD,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00044,CDS,faeE,Chaperone protein FaeE,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00045,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00046,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00047,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00048,CDS,rcsB,Transcriptional regulatory protein RcsB,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00049,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00050,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00051,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00052,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00053,CDS,finO,Fertility inhibition protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00054,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00055,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00056,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00057,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00058,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00059,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00060,CDS,ail,Attachment invasion locus protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00061,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00062,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00063,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00064,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00065,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00066,CDS,traA,Pilin,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00067,CDS,traY,Relaxosome protein TraY,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00068,CDS,traJ,Protein TraJ,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00069,CDS,vsdE,Virulence protein vsdE,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00070,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00071,CDS,,hypothetical protein,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00072,CDS,,IS200/IS605 family transposase ISEc46,GCA_009507675.1,plasmid_AB461,False
GCA_0095076751_plasm_00073,CDS,,Invasin,GCA_009507675.1,plasmid_AB461,False
GCA_0096189551_plasm_00001,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00002,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00003,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00004,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00005,CDS,traA,Pilin,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00006,CDS,traY,Relaxosome protein TraY,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00007,CDS,traJ,Protein TraJ,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00008,CDS,traM,Relaxosome protein TraM,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00009,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00010,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00011,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00012,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00013,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00014,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00015,CDS,umuD,Protein UmuD,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00016,CDS,umuC,Protein UmuC,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00017,CDS,virB,Virulence regulon transcriptional activator VirB,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00018,CDS,parA,Plasmid partition protein A,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00019,CDS,,ISNCY family transposase ISSen7,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00020,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00021,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00022,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00023,CDS,smc,Chromosome partition protein Smc,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00024,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00025,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00026,CDS,hin,DNA-invertase hin,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00027,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00028,CDS,,IS481 family transposase ISAzs36,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00029,CDS,,IS630 family transposase ISEc33,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00030,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00031,CDS,mkaC,Virulence genes transcriptional activator,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00032,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00033,CDS,mkaB,28.1 kDa virulence protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00034,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00035,CDS,spvB,Mono(ADP-ribosyl)transferase SpvB,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00036,CDS,spvC,MAPK phosphothreonine lyase,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00037,CDS,vsdE,Virulence protein vsdE,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00038,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00039,CDS,,IS200/IS605 family transposase ISEc46,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00040,CDS,,Invasin,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00041,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00042,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00043,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00044,CDS,pdeL,Cyclic di-GMP phosphodiesterase PdeL,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00045,CDS,xerC,Tyrosine recombinase XerC,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00046,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00047,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00048,CDS,ccdB,Toxin CcdB,GCA_009618955.1,plasmid_AB461,True
GCA_0096189551_plasm_00049,CDS,ccdA,Antitoxin CcdA,GCA_009618955.1,plasmid_AB461,True
GCA_0096189551_plasm_00050,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00051,CDS,repB,RepFIB replication protein A,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00052,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00053,CDS,papB,Major pilu subunit operon regulatory protein PapB,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00054,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00055,CDS,fimD,Outer membrane usher protein FimD,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00056,CDS,faeE,Chaperone protein FaeE,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00057,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00058,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00059,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00060,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00061,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00062,CDS,finO,Fertility inhibition protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00063,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00064,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00065,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00066,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00067,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00068,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00069,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00070,CDS,ail,Attachment invasion locus protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00071,CDS,yjiK,putative protein YjiK,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00072,CDS,,hypothetical protein,GCA_009618955.1,plasmid_AB461,False
GCA_0096189551_plasm_00073,CDS,dsbA,Thiol:disulfide interchange protein DsbA,GCA_009618955.1,plasmid_AB461,False
GCA_0096245351_plasm_00001,CDS,,hypothetical protein,GCA_009624535.1,plasmid_AB461,False
GCA_0096245351_plasm_00002,CDS,,hypothetical protein,GCA_009624535.1,plasmid_AB461,False
GCA_0096245351_plasm_00003,CDS,,hypothetical protein,GCA_009624535.1,plasmid_AB461,False
GCA_0096245351_plasm_00004,CDS,,hypothetical protein,GCA_009624535.1,plasmid_AB461,False
GCA_0096245351_plasm_00005,CDS,traA,Pilin,GCA_009624535.1,plasmid_AB461,False
GCA_0096245351_plasm_00006,CDS,traY,Relaxosome protein TraY,GCA_009624535.1,plasmid_AB461,False
GCA_0096245351_plasm_00007,CDS,traJ,Protein TraJ,GCA_009624535.1,plasmid_AB461,False
GCA_0096245351_plasm_00008,CDS,traM,Relaxosome protein TraM,GCA_009624535.1,plasmid_AB461,False
GCA_0096245351_plasm_00009,CDS,,hypothetical protein,GCA_009624535.1,plasmid_AB461,False
GCA_0096245351_plasm_00010,CDS,,hypothetical protein,GCA_009624535.1,plasmid_AB461,False
GCA_0096245351_plasm_00011,CDS,,hypothetical protein,GCA_009624535.1,plasmid_AB461,False
GCA_0096245351_plasm_00012,CDS,,hypothetical protein,GCA_009624535.1,plasmid_AB461,False
GCA_0096245351_plasm_00013,CDS,,hypothetical protein,GCA_009624535.1,plasmid_AB461,False
GCA_0096245351_plasm_00014,CDS,,hypothetical protein,GCA_009624535.1,plasmid_AB461,False
GCA_0096245351_plasm_00015,CDS,umuD,Protein UmuD,GCA_009624535.1,plasmid_AB461,False
GCA_0096245351_plasm_00016,CDS,umuC,Protein UmuC,GCA_009624535.1,plasmid_AB461,False
GCA_0096245351_plasm_00017,CDS,virB,Virulence regulon transcriptional activator VirB,GCA_009624535.1,plasmid_AB461,False
GCA_0096245351_plasm_00018,CDS,parA,Plasmid partition protein A,GCA_009624535.1,plasmid_AB461,False
